id,name,id
10427,PolyGram Filmed Entertainment,1382.0
11011,Davis Entertainment,1302.0
11011,Silver Pictures,1885.0
11011,Warner Bros.,6194.0
49803,New Line Cinema,12.0
8987,Universal Pictures,33.0
8987,David Foster Productions,496.0
8987,Turman-Foster Company,662.0
1637,Twentieth Century Fox Film Corporation,306.0
15128,Metro-Goldwyn-Mayer (MGM),8411.0
8831,Universal Pictures,33.0
8831,Renaissance Pictures,467.0
8831,Dark Horse Entertainment,552.0
8831,Largo Entertainment,1644.0
8831,Signature Pictures,2982.0
8831,JVC Entertainment Networks,4248.0
36955,Twentieth Century Fox Film Corporation,306.0
36955,Lightstorm Entertainment,574.0
10449,Touchstone Pictures,9195.0
10395,Columbia Pictures,5.0
12160,Tig Productions,335.0
12160,Warner Bros.,6194.0
12160,Kasdan Pictures,13040.0
12160,Paragon Entertainment Corp.,24217.0
40480,Touchstone Pictures,9195.0
40480,Tool Shed Productions,21857.0
52038,BBC Films,288.0
52038,Majestic Films International,2630.0
52038,Little Bird,11358.0
29444,Gramercy Pictures,37.0
29444,PolyGram Filmed Entertainment,1382.0
26352,Caravan Pictures,175.0
26352,Hollywood Pictures,915.0
39953,Strand Releasing,3923.0
39953,Strand Home Video,25583.0
41580,,
315,Eve Productions Inc.,170.0
22067,,
18242,Bolex Brothers,6215.0
18242,Lumen Films,6216.0
18242,Tara,6217.0
11667,Universal Pictures,33.0
11667,Capcom,7220.0
32502,Propaganda Films,278.0
32502,Motion Picture Corporation of America (MPCA),11061.0
32502,Polygram Filmed Entertainment,31080.0
32502,Snowback Productions,33419.0
267188,,
28732,Live Entertainment,285.0
28732,Capitol Films,826.0
28732,Bates Entertainmant,16835.0
75555,A-Pix Entertainment,14280.0
75555,Devin Entertainment,37300.0
42981,Walt Disney Pictures,2.0
42981,Theodore Thomas Productions,90509.0
278939,Overseas FilmGroup,888.0
291731,Skyline Entertainment Partners,38179.0
291731,Arrow,38289.0
226229,,
203119,Home Box Office (HBO),3268.0
203119,Frozen Rope Productions Inc.,38276.0
172923,,
316098,,
8011,Trans-Film,2662.0
8011,Initial Groupe,22240.0
8011,Lumière Pictures,25129.0
8011,Fallingcloud,30655.0
171857,,
2654,New Line Cinema,12.0
18069,New Line Cinema,12.0
19092,New Line Cinema,12.0
2758,Paramount Pictures,4.0
2758,Orion Pictures,41.0
2758,Scott Rudin Productions,258.0
38129,HBO Independent Productions,21222.0
10436,Columbia Pictures,5.0
13595,Twentieth Century Fox Film Corporation,306.0
13595,Island World,1595.0
13595,Robert Simonds Productions,3929.0
46094,Hollywood Pictures,915.0
46094,PolyGram Filmed Entertainment,1382.0
46094,Interscope Communications,10201.0
46094,Nomura Babcock & Brown,12883.0
46094,NBB Unit One Film Partners,82606.0
46094,Longview Entertainment,82607.0
9409,Touchstone Pictures,9195.0
11853,Twentieth Century Fox Film Corporation,306.0
11853,"Ruddy Morgan Organization, The",89311.0
16771,Fine Line Features,8.0
16771,Castle Rock Entertainment,97.0
16771,Barcelona Films,16737.0
46924,Warner Bros.,6194.0
46924,Enigma Productions,7049.0
46924,BSB,58750.0
46924,NatWest Ventures,79560.0
46924,Fujisankei,79561.0
11041,Twentieth Century Fox Film Corporation,306.0
306,Paramount Pictures,4.0
306,Eddie Murphy Productions,30.0
14522,Warner Bros.,6194.0
26203,New Line Cinema,12.0
178,Trilogy Entertainment Group,2231.0
178,Metro-Goldwyn-Mayer (MGM),8411.0
19819,Paramount Pictures,4.0
57834,Orion Pictures Corporation,14150.0
57834,Heathrow Productions,18070.0
4722,Warner Bros.,6194.0
4722,Dorset Productions,10098.0
4722,Robert H. Solo Productions,10099.0
18215,Mainline Pictures,70969.0
1607,HBO Films,7429.0
1607,Savoy Pictures,11308.0
26391,Touchstone Pictures,9195.0
117553,Columbia Pictures,5.0
117553,Parkway Productions,1350.0
6075,Universal Pictures,33.0
6075,Epic Productions,1988.0
6075,Bregman/Baer Productions,11393.0
11310,Columbia Pictures,5.0
11310,Castle Rock Entertainment,97.0
18658,Metro-Goldwyn-Mayer (MGM),8411.0
9350,TriStar Pictures,559.0
9350,Canal+,5358.0
9350,Carolco Pictures,14723.0
9350,RCS Video,23246.0
9350,Cliffhanger Productions,45728.0
9350,Pioneer,45729.0
9612,Paramount Pictures,4.0
2124,Hollywood Pictures,915.0
2124,Cinergi Pictures Entertainment,1504.0
26261,TriStar Pictures,559.0
19176,Imagine Entertainment,23.0
19176,Universal Pictures,33.0
49299,Metro-Goldwyn-Mayer (MGM),8411.0
49299,Maverick Picture Company,36863.0
49299,Cecchi Gori Europa N.V.,36864.0
49299,Eye Productions,36865.0
49299,Pentamerica,68062.0
11566,Donner/Shuler-Donner Productions,5739.0
11566,Warner Bros.,6194.0
11566,Northern Lights Entertainment,8816.0
9571,Gramercy Pictures,37.0
9571,Alphaville Productions,6556.0
9571,The Criterion Collection,10932.0
9739,Silver Pictures,1885.0
9739,Warner Bros.,6194.0
24257,,
34444,Fine Line Features,8.0
26141,Metro-Goldwyn-Mayer (MGM),8411.0
10997,Beijing Film Studio,708.0
10997,China Film Co-Production Corporation,2269.0
10997,Maverick Picture Company,36863.0
50463,Orion Pictures,41.0
50463,Nelson Entertainment,365.0
10443,Spring Creek Productions,705.0
10443,Warner Bros.,6194.0
20239,,
16297,Spring Creek Productions,705.0
16297,Warner Bros.,6194.0
18551,Paramount Pictures,4.0
18551,Spring Creek Productions,705.0
18551,Mirage,19534.0
25440,Fine Line Features,8.0
9024,Universal Studios,13.0
9024,Imagine Entertainment,23.0
37233,Paramount Pictures,4.0
37233,Mirage Enterprises,932.0
37233,Davis Entertainment,1302.0
1634,Canal Plus,104.0
1634,Regency Enterprises,508.0
1634,Alcor Films,644.0
1634,Warner Bros.,6194.0
1634,Donner/Shuler-Donner Productions,23397.0
13815,Miramax Films,14.0
5503,Warner Bros.,6194.0
35588,Columbia Pictures,5.0
2087,Universal Pictures,33.0
2087,Largo Entertainment,1644.0
41579,Metro-Goldwyn-Mayer (MGM),8411.0
18620,Killer Films,1422.0
18620,The Samuel Goldwyn Company,8888.0
18620,Can I Watch,89521.0
18620,Islet,89522.0
18620,KPVI,89523.0
41006,Gramercy Pictures,37.0
4916,Hollywood Pictures,915.0
2019,Universal Pictures,33.0
2019,Renaissance Pictures,467.0
2019,Alphaville Films,11462.0
31642,Regency Enterprises,508.0
31642,Warner Bros.,6194.0
9255,Twentieth Century Fox Film Corporation,306.0
9255,Sidley Wright & Associates,11751.0
26271,Spelling Entertainment,272.0
26271,IRS Media,1930.0
26271,Republic Pictures (II),10348.0
10612,Miramax Films,14.0
10612,Parallax Pictures,983.0
2259,Det Danske Filminstitut,118.0
2259,Spring Creek Productions,705.0
2259,Eurimages,850.0
2259,Costa do Castelo Filmes,10598.0
2259,Neue Constantin Film,13096.0
2259,House of Spirits Film,33027.0
16097,,
11934,PolyGram Filmed Entertainment,1382.0
11934,Silver Pictures,1885.0
11934,Warner Bros.,6194.0
11934,Working Title Films,10163.0
11934,PolyGram Filmproduktion,23873.0
106143,Gracie Films,18.0
106143,Columbia Pictures Corporation,441.0
12475,Hollywood Pictures,915.0
9386,Castle Rock Entertainment,97.0
9386,Columbia Pictures Corporation,441.0
7984,Universal Pictures,33.0
7984,Hell's Kitchen Films,2307.0
59930,Touchstone Pictures,9195.0
15765,Touchstone Pictures,9195.0
31643,Paramount Pictures,4.0
31643,Baltimore Pictures,11407.0
6,Universal Pictures,33.0
6,Largo Entertainment,1644.0
6,JVC Entertainment Networks,4248.0
329,Universal Pictures,33.0
329,Amblin Entertainment,56.0
10909,Propaganda Films,278.0
10909,Kouf/Bigelow Productions,3589.0
507,Live Entertainment,285.0
34024,Gramercy Pictures,37.0
29918,Paramount Pictures,4.0
9593,Columbia Pictures Corporation,441.0
9593,Oak Productions,55528.0
42580,Touchstone Pictures,9195.0
22317,Savoy Pictures,11308.0
1413,Geffen Pictures,360.0
1413,Warner Bros.,6194.0
12121,Regency Enterprises,508.0
12121,Warner Bros.,6194.0
2246,Columbia Pictures,5.0
2246,New Line Cinema,12.0
2246,Castle Rock Entertainment,97.0
2246,Nelvana Limited,1023.0
10502,Icon Entertainment International,4564.0
10502,Warner Bros.,6194.0
10440,TriStar Pictures,559.0
9516,New Line Cinema,12.0
2320,Silver Pictures,1885.0
2320,Warner Bros.,6194.0
5879,Argos Films,6116.0
5879,Oshima Productions,13139.0
5879,Shibata Organisation,14668.0
83718,The Samuel Goldwyn Company,8888.0
83718,Good Machine,10565.0
11971,Renaissance Films,3102.0
11971,American Playhouse Theatrical Films,8827.0
2625,TriStar Pictures,559.0
2625,Rastar Films,1177.0
31911,Warner Bros.,6194.0
31911,The Samuel Goldwyn Company,8888.0
31911,Night Life Inc.,16827.0
788,Twentieth Century Fox Film Corporation,306.0
788,Blue Wolf,10230.0
21450,Thin Man Films,10100.0
21450,The Criterion Collection,10932.0
11231,Columbia Pictures Corporation,441.0
41588,Regency Enterprises,508.0
41588,Alcor Films,644.0
41588,Ixtlan,4198.0
41588,Warner Bros.,6194.0
41588,New Regency Pictures,10104.0
10447,Columbia Pictures Corporation,441.0
10447,Pacific Western,1280.0
10447,Allied Filmmakers,1755.0
10447,Platinum Pictures,4972.0
31586,Columbia Pictures,5.0
31586,New Line Cinema,12.0
31586,Castle Rock Entertainment,97.0
9300,Mikado Film,11912.0
9300,Lenfilm Studio,27593.0
9300,Adventure Pictures,36765.0
9559,Malpaso Productions,171.0
9559,Warner Bros.,6194.0
9800,TriStar Pictures,559.0
9800,Clinica Estetico,1274.0
713,New South Wales Film & Television Office,418.0
713,The Australian Film Commission,5186.0
713,CiBy 2000,7832.0
713,Jan Chapman Productions,14089.0
8291,Columbia Pictures,5.0
18133,Touchstone Pictures,9195.0
25557,Hollywood Pictures,915.0
22588,Universal Pictures,33.0
10872,Touchstone Pictures,9195.0
10872,Don Simpson/Jerry Bruckheimer Films,10288.0
1245,Columbia Pictures,5.0
1245,Merchant Ivory Productions,2370.0
11858,Cinergi Pictures Entertainment,1504.0
11858,Touchstone Pictures,9195.0
7007,Twentieth Century Fox Film Corporation,306.0
7007,Walrus & Associates,8780.0
10467,Columbia Pictures,5.0
10467,Beacon Pictures,10157.0
5550,Orion Pictures,41.0
8005,Gaumont,9.0
8005,Twentieth Century Fox Film Corporation,306.0
8005,Brooksfilms,5612.0
2088,Working Title Films,10163.0
2088,Polygram Filmed Entertainment,31080.0
2088,Hilary Henkin,36907.0
10412,The Australian Film Commission,5186.0
10412,Film Victoria,11840.0
10412,Seon Film Productions,39712.0
10412,Romper Stomper Pty. Ltd.,50619.0
47889,Ruby in Paradise,75712.0
47889,Full Crew/Say Yea,75713.0
14534,TriStar Pictures,559.0
56583,David V. Picker Productions,14374.0
56583,Nessa Hyams,36789.0
56583,Carrie Productions Inc.,36790.0
41878,Société Nouvelle de Cinématographie,249.0
41878,La Sept Cinéma,16366.0
424,Universal Pictures,33.0
424,Amblin Entertainment,56.0
35233,Twentieth Century Fox Film Corporation,306.0
35233,Santo Domingo Film & Music Video,28822.0
14291,Mirage Enterprises,932.0
103413,Regency Enterprises,508.0
103413,Alcor Films,644.0
103413,Warner Bros.,6194.0
103413,Fron Film Production,37265.0
11236,American Zoetrope,70.0
11236,Warner Bros.,6194.0
11592,Savoy Pictures,11308.0
11592,Polar Entertainment,17411.0
8850,Universal Pictures,33.0
10445,Shadowlands Productions,5553.0
10445,Savoy Pictures,11308.0
695,Fine Line Features,8.0
695,Spelling Entertainment,272.0
695,Avenue Entertainment,408.0
43535,Touchstone Pictures,9195.0
12519,Miramax Films,14.0
12519,Sarah Radclyffe Productions - Sirens Limited,25158.0
12519,British Screen Finance Ltd,25159.0
12519,Samson Productions II,25160.0
23210,Metro-Goldwyn-Mayer (MGM),8411.0
23210,New Regency Pictures,10104.0
23210,Maiden Movies,36889.0
858,TriStar Pictures,559.0
867,Paramount Pictures,4.0
867,Robert Evans Company,94856.0
78,Shaw Brothers,5798.0
78,Warner Bros.,6194.0
78,The Ladd Company,7965.0
13203,Hollywood Pictures,915.0
10442,TriStar Pictures,559.0
11074,Columbia Pictures Industries,5848.0
11074,Columbia Films S.A.,6386.0
33367,,
9607,Hollywood Pictures,915.0
9607,Cinergi Pictures Entertainment,1504.0
9607,Allied Filmmakers,1755.0
9607,Walt Disney,5888.0
9607,Nintendo,12288.0
17585,New Line Cinema,12.0
9057,Hollywood Pictures,915.0
9057,PolyGram Filmed Entertainment,1382.0
9057,Interscope Communications,10201.0
9057,Nomura Babcock & Brown,12883.0
20967,Rhombus Media,164.0
10635,TriStar Pictures,559.0
10635,Motion Picture Corporation of America (MPCA),11061.0
9479,Tim Burton Productions,8601.0
9479,Skellington Productions Inc.,8835.0
9479,Touchstone Pictures,9195.0
10057,Walt Disney Pictures,2.0
10057,Caravan Pictures,175.0
11969,Hollywood Pictures,915.0
11969,Cinergi Pictures Entertainment,1504.0
41590,Warner Bros.,6194.0
41590,Morgan Creek Productions,10210.0
319,Davis-Films,342.0
319,August Entertainment,3322.0
319,Warner Bros.,6194.0
319,Morgan Creek Productions,10210.0
26408,,
15139,Twentieth Century Fox Film Corporation,306.0
15139,Turner Pictures (I),6189.0
161158,Téléfilm Canada,806.0
161158,The Ontario Film Development Corporation,1203.0
161158,Alliance Communications Corporation,2480.0
218473,,
85247,Republic Pictures (II),10348.0
85247,Keystone Film Company (II),37572.0
11446,,
51980,Renn Productions,82.0
51980,France 2 Cinéma,83.0
51980,DD Productions,1524.0
24405,Warner Bros.,6194.0
24405,Morgan Creek Productions,10210.0
11655,CNCAIMC,6566.0
11800,Fine Line Features,8.0
11800,Some Film,2658.0
8223,CiBy 2000,7832.0
8223,El Deseo S.A.,11736.0
14587,Channel 4 Television,5778.0
31504,Columbia Pictures,5.0
31504,Castle Rock Entertainment,97.0
41653,SVT Drama,157.0
41653,Nordisk Film,235.0
41653,Svensk Filmindustri (SF),6181.0
41653,Svenska Filminstitutet (SFI),7446.0
53185,,
95743,,
23637,,
17600,Fine Line Features,8.0
17600,Swelter Films,55150.0
17600,Buckeye Films,55151.0
10897,Universal Pictures,33.0
10897,Amblin Entertainment,56.0
10897,King World Entertainment,23506.0
349394,,
21352,Paramount Pictures,4.0
68806,,
37345,TriStar Pictures,559.0
32562,Sony Pictures Classics,58.0
32562,Channel Four Films,181.0
32562,Arte,201.0
32562,Brillstein-Grey Entertainment,1606.0
32562,Home Box Office (HBO),3268.0
32562,Columbia Pictures Television,3614.0
32562,Zweites Deutsches Fernsehen (ZDF),4606.0
32562,Telling Pictures,58855.0
47507,,
25403,Sacher Film,9364.0
25403,La Sept Cinéma,16366.0
25403,Banfilm,20769.0
124304,Oscar Kramer S.A.,37352.0
124304,Aura Film,37353.0
124304,Mojame S.A.,37354.0
9066,Paramount Pictures,4.0
771,Twentieth Century Fox Film Corporation,306.0
771,Hughes Entertainment,477.0
251,Paramount Pictures,4.0
812,Walt Disney Pictures,2.0
280,Lightstorm Entertainment,574.0
280,Pacific Western,1280.0
280,Canal+,5358.0
280,Carolco Pictures,14723.0
280,T2 Productions,61409.0
581,Tig Productions,335.0
581,Majestic Films International,2630.0
80350,Shapiro-Glickenhaus Entertainment,16636.0
268,PolyGram Filmed Entertainment,1382.0
268,The Guber-Peters Company,4357.0
268,Warner Bros.,6194.0
274,Orion Pictures,41.0
274,Strong Heart/Demme Production,55072.0
408,Walt Disney Productions,3166.0
10020,Walt Disney Pictures,2.0
10020,Walt Disney Animation Studios,6125.0
10020,Silver Screen Partners IV,10282.0
10895,RKO Radio Pictures,6.0
10895,Walt Disney Productions,3166.0
114,Touchstone Pictures,9195.0
114,Silver Screen Partners IV,10282.0
41043,Sodaperaga Productions,7399.0
41043,La Sept Cinéma,23647.0
41043,Fontaine Sarl,38963.0
576,Warner Brothers/Seven Arts,4051.0
15477,Trimark Pictures,4063.0
59146,Long Shong Pictures,5551.0
124472,,
30528,Twentieth Century Fox Film Corporation,306.0
30528,Ubu Productions,46108.0
7300,Twentieth Century Fox Film Corporation,306.0
7300,Fox 2000 Pictures,711.0
7300,Via Rosa Productions,10103.0
7300,Rosa Productions,81131.0
10824,Propaganda Films,278.0
10824,PolyGram Filmed Entertainment,1382.0
261246,BBC,5996.0
275,PolyGram Filmed Entertainment,1382.0
275,Working Title Films,10163.0
25059,Walt Disney Pictures,2.0
11827,Canadian Film Development Corporation (CFDC),4952.0
8766,Miramax Films,14.0
8766,Dimension Films,7405.0
8766,Trans Atlantic Entertainment,15343.0
23570,Miramax Films,14.0
23570,The Chess Club,65446.0
47333,Miramax Films,14.0
54850,,
51242,,
10112,Walt Disney Productions,3166.0
4307,El Deseo,49.0
4307,Ciby 2000,105.0
46029,PolyGram Filmed Entertainment,1382.0
46029,Lolafilms,6861.0
46029,Touchstone Pictures,9195.0
46029,Interscope Communications,10201.0
46029,Sociedad General de Televisión (Sogetel),20295.0
46029,Fernando Trueba Producciones Cinematográficas,21108.0
32308,Universal Pictures,33.0
88893,,
52873,TF1 Films Productions,356.0
52873,Les Films Alain Sarde,635.0
123505,,
340210,,
44281,Cinétéléfilms,71842.0
44281,France Média,75423.0
44281,Les Films du Scarabée,75424.0
28121,New Line Cinema,12.0
28121,Savoy Pictures,11308.0
12520,Columbia Pictures Corporation,441.0
12520,The Vault,6032.0
12520,WF/X,38091.0
1592,Paramount Pictures,4.0
166901,,
36447,,
19042,Metro-Goldwyn-Mayer (MGM),8411.0
38884,Road Movies Filmproduktion GmbH,45.0
38884,BIM Distribuzione,225.0
38884,Filmstiftung Nordrhein-Westfalen,315.0
38884,Diaphana Films,744.0
38884,Eurimages,850.0
38884,Road Movies Dritte Produktionen,982.0
38884,Parallax Pictures,983.0
38884,Degeto Film,986.0
38884,British Broadcasting Corporation (BBC),3324.0
38884,Televisión Española (TVE),6639.0
38884,Canal+ España,9335.0
38884,Working Title Films,10163.0
38884,British Screen Productions,12745.0
38884,Messidor Films,14245.0
38884,European Co-production Fund,30226.0
47449,Davis Entertainment,1302.0
47449,Skyline Entertainment Partners,38179.0
47449,Dark Matter Productions,38180.0
36259,New Line Cinema,12.0
41852,United Artists,60.0
40926,,
9099,Imagine Entertainment,23.0
9099,Universal Pictures,33.0
2021,Granada Film Productions,247.0
2021,Mainstream S.A.,271.0
2021,Canal+,5358.0
2021,British Screen Productions,20777.0
2021,Polygram Filmed Entertainment,31080.0
61752,Fox Searchlight Pictures,43.0
61752,40 Acres & A Mule Filmworks,4319.0
10988,Marvin Worth Productions,976.0
10988,ABC Productions,3668.0
10988,Warner Bros.,6194.0
10988,Morgan Creek Productions,10210.0
11479,Procirep,311.0
11479,TF1 Films Production,3823.0
11479,Canal+,5358.0
11479,Touchstone Pictures,9195.0
11479,Ice Films,14191.0
398959,Roxy Film,101.0
398959,Made in Munich Filmproduktion,80481.0
287305,Westdeutscher Rundfunk (WDR),7025.0
339428,Senator Film Produktion,191.0
12652,,
10684,Twentieth Century Fox Film Corporation,306.0
10684,Davis Entertainment,1302.0
954,Paramount Pictures,4.0
954,Cruise/Wagner Productions,44.0
68445,Icicle,7325.0
68445,Film Fonds,7326.0
68445,Pandora Filmproduktion (,7327.0
18989,Trilogy Entertainment Group,2231.0
18989,Metro-Goldwyn-Mayer (MGM),8411.0
18989,Spelling Films,10355.0
10801,Constantin Film,47.0
54285,Park Chul-Soo Films Ltd.,6636.0
8840,Universal Pictures,33.0
278978,,
124625,,
11107,Hollywood Pictures,915.0
11107,PolyGram Filmed Entertainment,1382.0
11107,Island Pictures,3492.0
16417,Distant Horizons,1066.0
16417,Koukus Troika,38208.0
16417,Toron Screen Corporation,38209.0
70934,,
10363,Titanus,641.0
10363,Paris Film,7046.0
10363,Robert et Raymond Hakim,11290.0
161070,Granada Film Productions,247.0
161070,Majestic Films International,20928.0
161070,Newcomm,38178.0
10539,Walt Disney Pictures,2.0
10539,Allied Filmmakers,1755.0
10543,Imagine Entertainment,23.0
10543,Universal Pictures,33.0
18414,Paramount Pictures,4.0
